sk,id,org_inn
17582,0163100003924000008,6729005713
4561,0108500000424001813,1200008200
11711,0172300006124000006,7814128901
10310,0190200000324005307,8901017607
11809,0361200015024002792,6501220230
9457,0108500000424001773,1200008200
8727,0843500000224002523,4501214152
10452,0335300019124000164,3906029237
14046,0846600000924000077,4804006578
17584,0846600000924000077,4804006578
9459,0843500000224002523,4501214152
9460,0338100002724000009,4101099240
4607,0352100017024000002,7708652888
9461,0352100017024000002,7708652888
20235,0173100000124000008,7710168360
9464,0134200000124002886,3808131923
17078,0801300012824000042,0274191734
25030,0356100003324000011,5904122072
10313,0142200001324010618,6315909640
13824,0324300098824000099,2925005663
4955,0809500000324001193,1326250209
9468,0318200051124000015,2332015276
9469,0173100007824000005,7707329152
1588,0150200003924000425,5321180330
20133,0848300051624000796,5040136688
9470,0191100003324000003,7536056390
9583,0845500000424000003,7842124176
9471,0153300071324000017,5648006160
14642,0102200001624001296,0323825390
3824,0744200000224003430,4629026949
9472,0744200000224003430,4629026949
3662,0372200278524000047,7842444610
17585,0801300012824000042,0274191734
9473,0372200278524000047,7842444610
3874,0162200011824001428,6670292984
10314,0845500000424000003,7842124176
13363,0301300020424000152,0274065962
9475,0162200011824001428,6670292984
11786,0102200001624001296,0323825390
9476,0142300035924000014,6377002690
10315,0149100000824000028,5191501815
5036,0190200000324005457,8901017607
9704,0353100001024000006,5611002642
9479,0152200004724000748,5503158829
9478,0190200000324005457,8901017607
10316,0149200002324002698,5190198362
13261,0171500000924000013,7604393653
9480,0103200008424001508,0572005870
13364,0373100014624000058,7715217798
9523,0102200001624001095,0323825390
17781,0190200000324006244,8901017607
9536,0301200074024000004,0205002062
8744,0848300051724000153,5042138345
9482,0848300051724000153,5042138345
9483,0340100000224000202,4346007656
18403,0190200000324006244,8901017607
9486,0318300008824000242,2352044966
9487,0145200000424000682,7842434812
6092,0149200002324002698,5190198362
10722,0112200000824002196,1701054052
9488,0131200001024004044,3666159455
18663,0311300262824000032,1659012391
9493,0158400000824000001,6163230146
9489,0362200048624000029,6670308345
18796,0373100037624000073,7729050901
9494,0351100002924000708,5408106348
9495,0138100003124000026,4101125807
11961,0345300017224000260,4715001507
9496,0818500002824000005,2376003870
13365,0345300017224000260,4715001507
13495,0148300000624000747,5031006040
9499,0340200003324004937,4345233451
9498,0744200000224003813,4629026949
9615,0848300044124000043,5041202125
9517,0811500001124000020,1655427395
8764,0373100088324000007,7708106342
13366,0118200004024000002,2308084335
8766,0356100005424000014,5904157090
9503,0356100005424000014,5904157090
10317,0848300044124000043,5041202125
9508,0853500000324003399,5610223825
9507,0103200008424002000,0572005870
9875,0806300010124000045,1004018480
9518,0173100009224000042,7706406291
9509,0173200001424000612,7704515009
3672,0273100000124000046,7706016118
3325,0817200000324005701,2224164425
7356,0177200000924001330,0411170520
2981,0173100008724000027,7702166610
17235,0369300161024000002,7453068560
9512,0372200027824000084,7807047264
9511,0173100008724000027,7702166610
9513,0358300358224000076,6150022332
9515,0231100000124000016,3662013945
9514,0179200001924000102,0917006606
17590,0369300161024000002,7453068560
13368,0375200007324000089,9105007105
9520,0120100008424000019,2536150266
9519,0860200000824004095,6454140585
9516,0358200051224000005,6166052727
8907,0174500001124001929,9204576208
3278,0891200000624004352,7536155048
10454,0353100001024000006,5611002642
9522,0891200000624004352,7536155048
9524,0387200027924000056,8613001939
9525,0817200000324005701,2224164425
9529,0154200000724000339,5753040072
9530,0273100000124000043,7706016118
13825,0820600002024000105,2508139119
9528,0187300001724000185,8619005217
9532,0120300006524000133,2511004094
5375,0162200011824001468,6670292984
13196,0119100006024000023,2466127278
13951,0119100006024000023,2466127278
9533,0162200011824001468,6670292984
9535,0124200000624003227,2901186555
6890,0833600000824000392,3702184467
10319,0174500001124001929,9204576208
9537,0816500000624006767,1435335477
6025,0848600002724000176,5022052097
10019,0851200000624003158,5406722503
9538,0843500000224002654,4501214152
7020,0372200006624000016,7806368392
17594,0101300089124000023,0201008497
10502,0162400001624000010,6679132897
10504,0372200006624000016,7806368392
10513,0187300001724000174,8619005217
9785,0116300005624000229,1414009962
10522,0116300005624000229,1414009962
13370,0311100007324000054,1660018461
9789,0121300035324000064,2632033540
10523,0121300035324000064,2632033540
13371,0830500000224001917,3525467658
22941,0848300051624000783,5040136688
26749,0123200000324001068,2801138822
7525,0307200027824000015,1101487030
10524,0307200027824000015,1101487030
17595,0851200000624003418,5406722503
14895,0173100007624000010,7707125455
6863,0118300013324000569,2315061988
10526,0816500000624008376,1435335477
13373,0142200001324011425,6315909640
19575,0848600002724000176,5022052097
22942,0162200011824001825,6670292984
13953,0817200000324006253,2224164425
13827,0303300143824000012,0517011591
13374,0145200000424000789,7842434812
13225,0372200111424000019,7802207443
2163,0820500000824002772,2540254652
17596,0372200111424000019,7802207443
17783,0351200005724000013,5402135550
11018,0173200001224000016,7701679961
10541,0820500000824002772,2540254652
2546,0350100008524000012,5321046221
10544,0350100008524000012,5321046221
23110,0174500001124002814,9204576208
9928,0372200209224000004,7838010017
13375,0372200209224000004,7838010017
16411,0157200000324000526,6027090066
6995,0169300038724000052,7401002230
10548,0169300038724000052,7401002230
17597,0157200000324000526,6027090066
19495,0173100010924000042,7706560536
10550,0173100003524000051,7703672351
9213,0241100000124000082,4401001182
16604,0816500000624008917,1435335477
13377,0356200006724000076,5902291290
10555,0241100000124000082,4401001182
9816,0371100006924000005,7604010220
10556,0371100006924000005,7604010220
6706,0869200000224004131,7451402146
17599,0328100003624000050,3327102091
10564,0152100000324000015,5504098820
10563,0869200000224004131,7451402146
1273,0152100000324000015,5504098820
22944,0318300178824000022,2310033017
9831,0142100004624000036,6315800812
9186,0134300095624000160,3801131762
6849,0111100007824000013,1654004615
10578,0111100007824000013,1654004615
17600,0817200000324006572,2224164425
10573,0820300000224000010,2513004519
7652,0334200000424000064,3808026541
10586,0354100008124000004,5753024232
10580,0334200000424000064,3808026541
9854,0354100008124000004,5753024232
22945,0173100010924000032,7706560536
13379,0826500000924002580,3123484942
7502,0373100040124000285,7729082090
7488,0311100007324000045,1660018461
10590,0311100007324000045,1660018461
13380,0362200055824000031,6632014048
20320,0148300000624000815,5031006040
9861,0124200000624002969,2901186555
10599,0124200000624002969,2901186555
13381,0373100099524000027,7710757158
22946,0148300000624000815,5031006040
10601,1035500000824000148,3905606770
10603,0372200119824000101,7804009870
10602,0227100000524000031,3201001899
22947,0366200035624003581,7107541446
10604,0273100000124000045,7706016118
13382,0878500000224000581,7901549871
9951,0834500001524000013,3808278845
12926,0101100009324000001,0274102237
9864,0367100010724000014,7203001010
10242,0187200001724000846,8601032989
13383,0373200006224000488,7718690579
11240,0152100000524000024,5503032907
17606,0325300006424000415,3015009178
13384,0102200001624001185,0323825390
10607,0118300006624000018,2309053241
9265,0156200009924000374,5902293851
10615,0156200009924000374,5902293851
10616,0124200000624003267,2901186555
21375,0848500003924000015,5018200560
22949,0173100005024000017,7714549751
2090,0149200002324002722,5190198362
10619,0149200002324002722,5190198362
13837,0176200005524000857,0105072228
13385,0328100003624000045,3327102091
6722,0151300049724000089,5448107718
10626,0151300049724000089,5448107718
10628,0373100130624000008,7708101880
8981,0334300064724000041,3812014450
22950,0818500000824003868,2308265684
13386,0277100001524000026,0411008729
9898,0321300070224000058,2633003010
26756,0187200001724001247,8601032989
10630,0321300070224000058,2633003010
13909,0167100001124000032,7203155161
6785,0101000000124000014,0274053149
13387,0307300046824000066,1109009356
18929,0163300029424000410,6730012070
10633,0101000000124000014,0274053149
9907,0145300005224000205,4703083640
10637,0333200003924000003,3729024340
10639,0145300005224000205,4703083640
8983,0321200030024000085,2634044146
17609,0351300126624000237,5440102612
10640,0321200030024000085,2634044146
8452,0744200000224003742,4629026949
22294,0149200002324003453,5190198362
10642,0134200003924000006,3808171972
10641,0744200000224003742,4629026949
9911,0860200000824003871,6454140585
22951,0149200002324003453,5190198362
8268,0160300003224000071,6439034991
10648,0347200006624000022,4909056826
9047,0373100030824000054,7710247083
10652,0847500000924000799,4900012214
10649,0878500000224000595,7901549871
10653,0373100030824000054,7710247083
13212,0173100009624000055,7707210781
10656,0369100038324000031,7448069174
10654,0869200000224004128,7451402146
592,0369100038324000031,7448069174
10658,0156200009924000397,5902293851
10659,0111100007824000014,1654004615
14784,0173200001424000764,7704515009
7431,0111100007824000014,1654004615
9849,0351400002124000067,5504002648
12562,0266100000524000063,7106015458
22953,0173200001424000764,7704515009
13393,0101300089124000023,0201008497
6747,0352500001124000011,5503179272
10662,0352500001124000011,5503179272
24715,0174500001124002814,9204576208
14485,0162300024524000035,6618001093
17612,0162300024524000035,6618001093
237,0816500000624007529,1435335477
13394,0318200072924000037,2310127258
14154,0851200000624003158,5406722503
10670,0303200029924000038,0541019009
13395,0348100015224000116,5077018190
13828,0834500001524000013,3808278845
13334,0817200000324006253,2224164425
6965,0859200001124004857,6234151768
17613,0329200062224003815,3444195533
9950,0138300000424000285,4101127258
10723,0367100010324000017,7203191674
10673,0859200001124004857,6234151768
10676,0138300000424000285,4101127258
10679,0135300003924000035,3911001371
9956,0354100008124000003,5753024232
21650,0372200144124000046,7810214557
12709,0291100000424000082,7536008244
10680,0354100008124000003,5753024232
10682,0846500000624000215,4826137616
12758,0307100018824000015,1102004334
10683,0358300329524000004,6109012100
7725,0358300329524000004,6109012100
22954,0372200144124000046,7810214557
9965,0362100041524000020,6625021799
10685,0124200001024000006,2901110845
10686,0362100041524000020,6625021799
9933,0149300004224000006,5110120236
10689,0149200002324003018,5190198362
18719,0301300403224000007,0223003534
6732,0190300000724000281,8910003576
10694,0190300000724000281,8910003576
14906,0372100041324000388,7802010020
9145,0372500008924000019,7801707595
10695,0372500008924000019,7801707595
1919,0816500000624007531,1435335477
10724,0351100033224000254,5403338271
10696,0117300055724000005,2208003614
10697,0816500000624007531,1435335477
9978,0825500000724001458,3015115200
10699,0825500000724001458,3015115200
13398,0176200005524000787,0105072228
13871,0856500000324000034,5904368260
10701,0337100017724000068,4025062831
8492,0372200160924000016,7801136609
10703,0372200160924000016,7801136609
13399,0888500000224000184,8709908100
22955,0301300403224000007,0223003534
10704,0853500000324003791,5610223825
9992,0134200000124002752,3808131923
12760,0118200004024000003,2308084335
13400,0118200004024000003,2308084335
12505,0169300005324000005,7421001002
10712,0134200000124002752,3808131923
10714,0187200002124000001,8601010551
17615,0856500000324000034,5904368260
13401,0354200024724000007,5753007212
4997,0301300325224000006,0256011280
9994,0124200000624002887,2901186555
10715,0301300325224000006,0256011280
10716,0124200000624002887,2901186555
20187,0162300000824000213,6623000754
9748,0117100014024000013,2225019188
2015,0190300000724000277,8910003576
18930,0380200000124003486,1901089567
9996,0373100014324000017,7709264415
19509,0873200000724000003,7701944546
7997,0351100033224000254,5403338271
10718,0895100000124000128,7709895509
10717,0373100014324000017,7709264415
9999,0372200278524000035,7842444610
10009,0358200051224000005,6166052727
10719,0372200278524000035,7842444610
10726,0358200051224000005,6166052727
9354,0329200062224003314,3444195533
17618,0337100017724000100,4025062831
18798,0372100041324000388,7802010020
10729,0329200062224003314,3444195533
10011,0318200033724000011,2347009645
10731,0318200033724000011,2347009645
19140,0128200000124002587,3329013633
9534,0845200000424000022,4703132449
10732,0845200000424000022,4703132449
10733,0373100018224000014,7729392599
8821,0159600003624000017,6200000908
13830,0190300000724000277,8910003576
13406,0847500000624000021,4900000184
13190,0179200001924000259,0917006606
21806,0173100012624000022,7709576929
17620,0179200001924000259,0917006606
10028,0373100040324000005,7704116205
10747,0169300000224000006,7451047389
13407,0851200000624003389,5406722503
24718,0173100012624000022,7709576929
